uuid,iiifurl,iiifthumburl,viewtype,sequence,width,height,maxpixels,created,modified,depictstmsobjectid,assistivetext,objectid,displayorder,roletype,role,constituentid,ulanid,preferreddisplayname,forwarddisplayname,lastname,displaydate,artistofngaobject,beginyear,endyear,visualbrowsertimespan,nationality,visualbrowsernationality,constituenttype,Demonym,Percent_in_NGA,Country,Continent,Country Name,objectid.1,accessioned,accessionnum,locationid,title,displaydate.1,beginyear.1,endyear.1,visualbrowsertimespan.1,medium,dimensions,inscription,markings,attributioninverted,attribution,provenancetext,creditline,classification,subclassification,visualbrowserclassification,parentid,isvirtual,departmentabbr,portfolio,series,volume,watermarks,lastdetectedmodification,customprinturl
2b6cd073-1606-46f9-bc9b-7dda97050400,https://api.nga.gov/iiif/2b6cd073-1606-46f9-bc9b-7dda97050400,"https://api.nga.gov/iiif/2b6cd073-1606-46f9-bc9b-7dda97050400/full/!200,200/0/default.jpg",primary,0,4000,2900,,2016-03-24 11:21:07-04,2022-05-19 13:17:52-04,179431,,179431,2,artist,printer,5449,,"Saunier, Hector",Hector Saunier,Saunier,"Argentinean, born 1936",1,1936.0,,1926 to 1950,Argentinean,Other,individual,Argentinean,0.001306591755406,AR,South America,Argentina,179431,1,2015.19.2971,,Diptych,1967 (published 1970),1967,1967,1951 to 1975,two-plate color engraving on wove paper,"plate (overall): 34.93 × 49.37 cm (13 3/4 × 19 7/16 in.)
sheet: 48.58 × 65.09 cm (19 1/8 × 25 5/8 in.)",lower left in graphite: 26/50; lower center in graphite: Diptych; lower right in graphite: SWHayter 67,,"Hayter, Stanley William",Stanley William Hayter,"E. Gerald Lamboley, Washington, DC; Corcoran Gallery of Art, Washington, DC, 1993; acquired 2015 by the National Gallery of Art",Corcoran Collection (Gift of E. Gerald Lamboley),Print,,print,,0,CG-W,,,,BFK Rives,2020-05-06 22:01:32.06-04,
2719a376-8f9e-44f3-9e71-8f60c33d6633,https://api.nga.gov/iiif/2719a376-8f9e-44f3-9e71-8f60c33d6633,"https://api.nga.gov/iiif/2719a376-8f9e-44f3-9e71-8f60c33d6633/full/!200,200/0/default.jpg",primary,0,3338,4000,640.0,2016-03-16 11:56:13-04,2022-06-15 13:53:28-04,181849,,181849,1,artist,artist,25864,,"Delhez, Victor",Victor Delhez,Delhez,"Argentinean, born Belgium, 1902 - 1985",1,1902.0,1985.0,1901 to 1925,Argentinean,Other,individual,Argentinean,0.001306591755406,AR,South America,Argentina,181849,1,2015.19.1156,,La grande tentation (The Great Temptation),c. 1936,1931,1941,1926 to 1950,wood engraving in black on wove paper,"image: 39.37 × 32.7 cm (15 1/2 × 12 7/8 in.)
sheet: 50.01 × 38.26 cm (19 11/16 × 15 1/16 in.)",lower left in graphite: epreuve d'artiste; lower center in graphite: La grande tentation; lower right in graphite: Victor Delhez,stamped lower left verso in black ink: F.B.B. [circled],"Delhez, Victor",Victor Delhez,"Frank B. Bristow, Falls Church, Virginia; Corcoran Gallery of Art, Washington, DC, 1968; acquired 2015 by the National Gallery of Art",Corcoran Collection (Bequest of Frank B. Bristow),Print,,print,,0,CG-W,,,,,2018-08-25 17:36:13.973-04,
e092563d-a826-42d3-ac0b-217e507e38ed,https://api.nga.gov/iiif/e092563d-a826-42d3-ac0b-217e507e38ed,"https://api.nga.gov/iiif/e092563d-a826-42d3-ac0b-217e507e38ed/full/!200,200/0/default.jpg",primary,0,2969,4000,640.0,2016-04-06 10:45:07-04,2022-06-15 13:55:12-04,183747,,183747,1,artist,artist,3951,500071567.0,"Dosamantes, Francisco",Francisco Dosamantes,Dosamantes,"Mexican, 1911 - 1986",1,1911.0,1986.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,183747,1,2015.19.1073,,Protesta,c. 1945,1940,1950,1926 to 1950,linocut in black on wove paper,"image: 56.52 × 40.16 cm (22 1/4 × 15 13/16 in.)
sheet: 68.58 × 50.17 cm (27 × 19 3/4 in.)","lower right in graphite: F. Dosamantes; lower left edge in graphite by unknown hand: ""protesta""",stamped lower center verso in black ink: F.B.B. [circled],"Dosamantes, Francisco",Francisco Dosamantes,"Frank B. Bristow, Falls Church, Virginia; Corcoran Gallery of Art, Washington, DC, 1968; acquired 2015 by the National Gallery of Art",Corcoran Collection (Bequest of Frank B. Bristow),Print,,print,,0,CG-W,,,,,2018-08-25 17:36:13.973-04,
7438e40f-fc27-4bb9-98d3-5de2446b3d25,https://api.nga.gov/iiif/7438e40f-fc27-4bb9-98d3-5de2446b3d25,"https://api.nga.gov/iiif/7438e40f-fc27-4bb9-98d3-5de2446b3d25/full/!200,200/0/default.jpg",primary,0,3407,4000,640.0,2016-03-30 13:19:35-04,2022-06-15 13:54:52-04,183894,,183894,1,artist,artist,4962,500111715.0,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902.0,1969.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,183894,1,2015.19.1313,,"Grinding Maize, Cuautla",1947,1947,1947,1926 to 1950,lithograph in black on wove paper,"image: 35.08 × 28.58 cm (13 13/16 × 11 1/4 in.)
sheet: 44.61 × 38.42 cm (17 9/16 × 15 1/8 in.)","lower right in graphite: Méndez; lower left edge in graphite by unknown hand: grinding maize, cuautla",stamped upper right verso in black ink: F.B.B. [circled],"Méndez, Leopoldo",Leopoldo Méndez,"Frank B. Bristow, Falls Church, Virginia; Corcoran Gallery of Art, Washington, DC, 1968; acquired 2015 by the National Gallery of Art",Corcoran Collection (Bequest of Frank B. Bristow),Print,,print,,0,CG-W,Mexican People,,,,2018-08-25 17:36:13.973-04,
68235bfe-8482-47b8-b5fa-a05a0113e11f,https://api.nga.gov/iiif/68235bfe-8482-47b8-b5fa-a05a0113e11f,"https://api.nga.gov/iiif/68235bfe-8482-47b8-b5fa-a05a0113e11f/full/!200,200/0/default.jpg",primary,0,4000,3217,640.0,2016-03-30 13:21:07-04,2022-06-15 13:54:52-04,184006,,184006,1,artist,artist,3452,500065904.0,"Zalce, Alfredo",Alfredo Zalce,Zalce,"Mexican, 1908 - 2003",1,1908.0,2003.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,184006,1,2015.19.1509,,Hennequen Plant in Yucatán,1947,1947,1947,1926 to 1950,lithograph in black on wove paper,"image: 27.94 × 35.08 cm (11 × 13 13/16 in.)
sheet: 38.42 × 44.77 cm (15 1/8 × 17 5/8 in.)",lower right in graphite: Alfredo Zalce-; lower left edge in graphite by unknown hand: Hennequen Plant in Yucatan,stamped upper left verso in black ink: F.B.B. [circled],"Zalce, Alfredo",Alfredo Zalce,"Frank B. Bristow, Falls Church, Virginia; Corcoran Gallery of Art, Washington, DC, 1968; acquired 2015 by the National Gallery of Art",Corcoran Collection (Bequest of Frank B. Bristow),Print,,print,,0,CG-W,Mexican People,,,,2018-08-25 17:36:13.973-04,
e21ca70f-fe79-46f0-9e2f-8bfbd255a4d2,https://api.nga.gov/iiif/e21ca70f-fe79-46f0-9e2f-8bfbd255a4d2,"https://api.nga.gov/iiif/e21ca70f-fe79-46f0-9e2f-8bfbd255a4d2/full/!200,200/0/default.jpg",primary,0,4000,3353,640.0,2016-03-30 13:22:02-04,2022-06-15 13:54:52-04,184007,,184007,1,artist,artist,3452,500065904.0,"Zalce, Alfredo",Alfredo Zalce,Zalce,"Mexican, 1908 - 2003",1,1908.0,2003.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,184007,1,2015.19.1510,,"Lumber Workers, Bay of Campeche",1947,1947,1947,1926 to 1950,color lithograph on wove paper,"image: 29.21 × 35.88 cm (11 1/2 × 14 1/8 in.)
sheet: 38.42 × 45.09 cm (15 1/8 × 17 3/4 in.)","lower right in graphite: Alfredo Zalce; lower left edge in graphite by unknown hand: Lumber Workers, Bay of Campeche",stamped lower center verso in black ink: F.B.B. [circled],"Zalce, Alfredo",Alfredo Zalce,"Frank B. Bristow, Falls Church, Virginia; Corcoran Gallery of Art, Washington, DC, 1968; acquired 2015 by the National Gallery of Art",Corcoran Collection (Bequest of Frank B. Bristow),Print,,print,,0,CG-W,Mexican People,,,,2018-08-25 17:36:13.973-04,
704a0b8a-7945-475c-9123-752396ef36f5,https://api.nga.gov/iiif/704a0b8a-7945-475c-9123-752396ef36f5,"https://api.nga.gov/iiif/704a0b8a-7945-475c-9123-752396ef36f5/full/!200,200/0/default.jpg",primary,0,3171,4000,640.0,2015-07-08 10:44:24-04,2022-05-20 14:40:30-04,184467,,184467,1,artist,artist,16466,500028115.0,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,Álvarez Bravo,"Mexican, 1902 - 2002",1,1902.0,2002.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,184467,1,2016.22.58,,Retrato de lo Eterno (Woman Combing Her Hair),"1932-1933, printed 1977",1932,1933,1926 to 1950,gelatin silver print,"image: 23.81 × 19.05 cm (9 3/8 × 7 1/2 in.)
sheet: 25.4 × 20.32 cm (10 × 8 in.)","on verso, signed by artist, lower right in graphite: M. Alvarez Bravo. / México.; bottom right corner: 81/100; by Corcoran Gallery of Art, bottom right: 1979.86.5",,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,"Raymond W. Merritt, New York; gift to the Corcoran Gallery of Art, Washington, DC, 1979; acquired by NGA, 2016.",Corcoran Collection (Gift of Raymond W. Merritt),Photograph,,photograph,,0,CPH,Photographs by Manuel Alvarez Bravo,,,,2022-01-24 22:02:01.39-05,
e1cc4750-ae12-40bb-a647-5544d452bc14,https://api.nga.gov/iiif/e1cc4750-ae12-40bb-a647-5544d452bc14,"https://api.nga.gov/iiif/e1cc4750-ae12-40bb-a647-5544d452bc14/full/!200,200/0/default.jpg",primary,0,4000,3187,640.0,2016-03-29 10:37:32-04,2022-06-15 13:54:36-04,184671,,184671,1,artist,artist,40239,500061635.0,"Anguiano, Raúl",Raúl Anguiano,Anguiano,"Mexican, 1915 - 2006",1,1915.0,2006.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,184671,1,2015.143.85,,Lime Kilns in Tula,1946,1946,1946,1926 to 1950,lithograph in black on wove paper,"image: 27.46 × 35.24 cm (10 13/16 × 13 7/8 in.)
sheet: 38.42 × 44.77 cm (15 1/8 × 17 5/8 in.)",lower right in graphite: R. Anguiano; lower left edge in graphite by unknown hand: Lime Kilns in Tula,stamped upper center verso in black ink: F.B.B. [circled],"Anguiano, Raúl",Raúl Anguiano,"Frank B. Bristow, Falls Church, Virginia; Corcoran Gallery of Art, Washington, DC, 1968; acquired 2015 by the National Gallery of Art",Corcoran Collection (Bequest of Frank B. Bristow),Print,,print,,0,CG-W,Mexican People,,,,2018-08-25 17:36:13.973-04,
3e2a1cff-95c5-485e-9f33-fee978ea5e31,https://api.nga.gov/iiif/3e2a1cff-95c5-485e-9f33-fee978ea5e31,"https://api.nga.gov/iiif/3e2a1cff-95c5-485e-9f33-fee978ea5e31/full/!200,200/0/default.jpg",primary,0,4000,3030,640.0,2015-07-08 11:00:34-04,2022-05-20 14:40:33-04,194318,,194318,1,artist,artist,16466,500028115.0,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,Álvarez Bravo,"Mexican, 1902 - 2002",1,1902.0,2002.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,194318,1,2016.22.56,,"Gorrión, Claro (Skylight)","1938-1940, printed 1977",1938,1940,1926 to 1950,gelatin silver print,"image: 18.25 × 24 cm (7 3/16 × 9 7/16 in.)
sheet: 20.32 × 25.4 cm (8 × 10 in.)","on verso, signed by artist, lower right in graphite: M. Alvarez Bravo. / México.; bottom right corner: 81/100; by Corcoran Gallery of Art, bottom right: 1979.86.3",,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,"Raymond W. Merritt, New York; gift to the Corcoran Gallery of Art, Washington, DC, 1979; acquired by NGA, 2016.",Corcoran Collection (Gift of Raymond W. Merritt),Photograph,,photograph,,0,CPH,Photographs by Manuel Alvarez Bravo,,,,2022-01-24 22:02:01.39-05,
c8329bb6-1384-4371-b4a3-3ebbb6c03abd,https://api.nga.gov/iiif/c8329bb6-1384-4371-b4a3-3ebbb6c03abd,"https://api.nga.gov/iiif/c8329bb6-1384-4371-b4a3-3ebbb6c03abd/full/!200,200/0/default.jpg",primary,0,3192,4000,640.0,2015-07-08 10:39:32-04,2022-05-20 14:40:29-04,194319,,194319,1,artist,artist,16466,500028115.0,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,Álvarez Bravo,"Mexican, 1902 - 2002",1,1902.0,2002.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,194319,1,2016.22.57,,Umbral (Threshold),"1947, printed 1977",1947,1947,1926 to 1950,gelatin silver print,"image: 24.13 × 19.37 cm (9 1/2 × 7 5/8 in.)
sheet: 25.4 × 20.32 cm (10 × 8 in.)","on verso, signed by artist, lower right in graphite: M. Alvarez Bravo. / México.; bottom right corner: 81/100; by Corcoran Gallery of Art, bottom right: 1979.86.4",,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,"Raymond W. Merritt, New York; gift to the Corcoran Gallery of Art, Washington, DC, 1979; acquired by NGA, 2016.",Corcoran Collection (Gift of Raymond W. Merritt),Photograph,,photograph,,0,CPH,Photographs by Manuel Alvarez Bravo,,,,2022-01-24 22:02:01.39-05,
737c5998-b6c1-45f8-85bf-42d099728393,https://api.nga.gov/iiif/737c5998-b6c1-45f8-85bf-42d099728393,"https://api.nga.gov/iiif/737c5998-b6c1-45f8-85bf-42d099728393/full/!200,200/0/default.jpg",primary,0,4000,3116,640.0,2015-07-08 11:02:33-04,2022-05-20 14:40:34-04,194338,,194338,1,artist,artist,16466,500028115.0,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,Álvarez Bravo,"Mexican, 1902 - 2002",1,1902.0,2002.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,194338,1,2016.22.55,,Ya Mero (Almost),"1968, printed 1977",1968,1968,1951 to 1975,gelatin silver print,"image: 18.73 × 23.81 cm (7 3/8 × 9 3/8 in.)
sheet: 20.32 × 25.4 cm (8 × 10 in.)","on verso, signed by artist, bottom right in graphite: M. Alvarez Bravo. / México.; bottom right corner: 81/100; by Corcoran Gallery of Art, bottom right corner: 1979.86.2",,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,"Raymond W. Merritt, New York; gift to the Corcoran Gallery of Art, Washington, DC, 1979; acquired by NGA, 2016.",Corcoran Collection (Gift of Raymond W. Merritt),Photograph,,photograph,,0,CPH,Photographs by Manuel Alvarez Bravo,,,,2022-01-24 22:02:01.39-05,
642fc736-556b-4898-8cdf-14c617d85c3f,https://api.nga.gov/iiif/642fc736-556b-4898-8cdf-14c617d85c3f,"https://api.nga.gov/iiif/642fc736-556b-4898-8cdf-14c617d85c3f/full/!200,200/0/default.jpg",primary,0,3505,4000,,2016-03-24 11:17:16-04,2022-05-19 13:17:52-04,195672,,195672,2,artist,printer,5449,,"Saunier, Hector",Hector Saunier,Saunier,"Argentinean, born 1936",1,1936.0,,1926 to 1950,Argentinean,Other,individual,Argentinean,0.001306591755406,AR,South America,Argentina,195672,1,2015.19.2972,,Equinox,1967,1967,1967,1951 to 1975,color etching with softground on wove paper,"plate: 47.94 × 42.55 cm (18 7/8 × 16 3/4 in.)
sheet: 64.77 × 49.85 cm (25 1/2 × 19 5/8 in.)",lower left in graphite: 14/50; lower center in graphite: Equinox; lower right in graphite: SWHayter 67,,"Hayter, Stanley William",Stanley William Hayter,"E. Gerald Lamboley, Washington, DC; Corcoran Gallery of Art, Washington, DC, 1993; acquired 2015 by the National Gallery of Art",Corcoran Collection (Gift of E. Gerald Lamboley),Print,,print,,0,CG-W,,,,BFK Rives,2020-05-06 22:01:32.06-04,
5332a513-4e8f-4c03-8935-cea7ba9ca73f,https://api.nga.gov/iiif/5332a513-4e8f-4c03-8935-cea7ba9ca73f,"https://api.nga.gov/iiif/5332a513-4e8f-4c03-8935-cea7ba9ca73f/full/!200,200/0/default.jpg",primary,0,3126,4000,640.0,2015-07-08 11:13:02-04,2022-05-20 14:40:36-04,196188,,196188,1,artist,artist,16466,500028115.0,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,Álvarez Bravo,"Mexican, 1902 - 2002",1,1902.0,2002.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,196188,1,2016.22.53,,Dos Pares de Piernas (Two Pairs of Legs),"1928-1929, printed 1977",1928,1929,1926 to 1950,gelatin silver print,"image: 23.18 × 18.42 cm (9 1/8 × 7 1/4 in.)
sheet: 25.4 × 20.32 cm (10 × 8 in.)","on verso, signed by artist, bottom right in graphite: M. Alvarez Bravo. / México. / 81/100; by Corcoran Gallery of Art, bottom right corner: 1978.108.10",,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,"Raymond W. Merritt, New York; gift to the Corcoran Gallery of Art, Washington, DC, 1978; acquired by NGA, 2016.",Corcoran Collection (Gift of Raymond W. Merritt),Photograph,,photograph,,0,CPH,Photographs by Manuel Alvarez Bravo,,,,2022-01-24 22:02:01.39-05,
4a0ae6d1-6d1e-431d-91c7-0ba9c16a6d6e,https://api.nga.gov/iiif/4a0ae6d1-6d1e-431d-91c7-0ba9c16a6d6e,"https://api.nga.gov/iiif/4a0ae6d1-6d1e-431d-91c7-0ba9c16a6d6e/full/!200,200/0/default.jpg",primary,0,5295,6188,640.0,2017-10-11 11:03:42-04,2022-07-15 13:45:30-04,196156,"In this black and white photograph, a woman wearing a black dress leans toward an arched mirror set into a wall, so we see the woman twice in this double portrait. We are situated slightly below her so we look up at the woman, who gazes down and to our right. The surface of the wall is smooth but lightly textured, like adobe. Trees reflected in the mirror indicate that this is outdoors. The woman in front of us takes up the left half of the composition. She faces our right in profile and leans to our right, at the far edge of the mirror. Her dark hair is pulled up in ribbon entwined braids. She wears long, chandelier style earrings and her high-necked black dress has puffed, lace sleeves. We see her face straight on in the mirror’s reflection. The woman’s distinctive brows knit together over her rounded nose.",196156,1,artist,artist,39181,500056681.0,"Álvarez Bravo, Lola",Lola Álvarez Bravo,Álvarez Bravo,"Mexican, 1903 - 1993",1,1903.0,1993.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,196156,1,2015.19.4322,,Frida Kahlo,c. 1944,1939,1949,1926 to 1950,gelatin silver print,"image: 20.9 × 17.9 cm (8 1/4 × 7 1/16 in.)
mount: 40.5 × 35.5 cm (15 15/16 × 14 in.)","signed by artist, center on mount in graphite: Lola Alvarez Bravo; by unknown hand, lower right on mount in graphite: Lola Alvarez-Bravo / ""Portrait of Frida Kahlo""; bottom right on mount in graphite: 1983.114.1; on verso, by unknown hand, lower left on mount in graphite: PORTRAIT OF Frida Kahlo",,"Alvarez Bravo, Lola",Lola Alvarez Bravo,"Mr. Robert Lennon and Mr. Ramon Osuna; gift to Corcoran Gallery of Art, Washington, DC, 1983; acquired by NGA, 2015.",Corcoran Collection (Gift of Mr. Robert Lennon and Mr. Ramon Osuna in Memory of Gene Baro.),Photograph,,photograph,,0,CPH,,,,,2022-03-17 10:01:20.52-04,
2a867095-3fd9-44b9-b5b3-9def1f51aed1,https://api.nga.gov/iiif/2a867095-3fd9-44b9-b5b3-9def1f51aed1,"https://api.nga.gov/iiif/2a867095-3fd9-44b9-b5b3-9def1f51aed1/full/!200,200/0/default.jpg",primary,0,2985,2328,640.0,2015-06-11 14:57:35-04,2022-05-20 14:37:29-04,196157,,196157,1,artist,artist,39181,500056681.0,"Álvarez Bravo, Lola",Lola Álvarez Bravo,Álvarez Bravo,"Mexican, 1903 - 1993",1,1903.0,1993.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,196157,1,2015.19.4323,,Mar de Ternura (Sea of Tenderness),c. 1945,1940,1950,1926 to 1950,gelatin silver print,"image/sheet: 18.5 × 23.5 cm (7 5/16 × 9 1/4 in.)
mount: 40.64 × 35.56 cm (16 × 14 in.)","signed by artist, bottom right below image on mount in graphite: Lola Alvarez Bravo; by Corcoran Gallery of Art, bottom right, along edge of mount: 1983.114.2",,"Alvarez Bravo, Lola",Lola Alvarez Bravo,"Robert Lennon and Ramon Osuna, Washington, DC; gift to the Corcoran Gallery of Art, Washington, DC (through Osuna Gallery, Washington, DC), 1983; acquired by NGA, 2015.",Corcoran Collection (Gift of Mr. Robert Lennon and Mr. Ramon Osuna in memory of Gene Baro.),Photograph,,photograph,,0,CPH,,,,,2019-07-16 22:01:22.677-04,
156bb968-11e1-4075-937f-db16f529d630,https://api.nga.gov/iiif/156bb968-11e1-4075-937f-db16f529d630,"https://api.nga.gov/iiif/156bb968-11e1-4075-937f-db16f529d630/full/!200,200/0/default.jpg",primary,0,4000,3038,640.0,2015-07-08 10:47:40-04,2022-05-20 14:40:31-04,196158,,196158,1,artist,artist,16466,500028115.0,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,Álvarez Bravo,"Mexican, 1902 - 2002",1,1902.0,2002.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,196158,1,2016.22.48,,"Dos Mujeres y la Gran Cortina con Sombras (Two Women, a Large Blind, and Shadows)",1977,1977,1977,1976 to 2000,gelatin silver print,"image: 18.42 × 24.13 cm (7 1/4 × 9 1/2 in.)
sheet: 20.32 × 25.4 cm (8 × 10 in.)","on verso, signed by artist, lower right in graphite: M. Alvarez Bravo. / México.; bottom right corner: 81/100; by Corcoran Gallery of Art, bottom right: 1978.108.5; by unknown hand, vertical along bottom right edge: clean.",,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,"Raymond W. Merritt, New York; gift to the Corcoran Gallery of Art, Washington, DC, 1978; acquired by NGA, 2016.",Corcoran Collection (Gift of Raymond W. Merritt),Photograph,,photograph,,0,CPH,Photographs by Manuel Alvarez Bravo,,,,2022-01-24 22:02:01.39-05,
e27f98d0-6675-49a2-85da-f9327ec61dfb,https://api.nga.gov/iiif/e27f98d0-6675-49a2-85da-f9327ec61dfb,"https://api.nga.gov/iiif/e27f98d0-6675-49a2-85da-f9327ec61dfb/full/!200,200/0/default.jpg",primary,0,3072,4000,640.0,2015-07-08 10:58:17-04,2022-05-20 14:40:33-04,196159,,196159,1,artist,artist,16466,500028115.0,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,Álvarez Bravo,"Mexican, 1902 - 2002",1,1902.0,2002.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,196159,1,2016.22.51,,Señor de Papantla (The Man From Papantla),"1934-1935, printed 1977",1934,1935,1926 to 1950,gelatin silver print,"image: 23.5 × 18.42 cm (9 1/4 × 7 1/4 in.)
sheet: 25.4 × 20.32 cm (10 × 8 in.)","on verso, signed by artist, bottom right in graphite: M. Alvarez Bravo. / México.; bottom right corner: 81/100; by Corcoran Gallery of Art, bottom right corner: 1978.108.8",,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,"Raymond W. Merritt, New York; gift to the Corcoran Gallery of Art, Washington, DC, 1978; acquired by NGA, 2016.",Corcoran Collection (Gift of Raymond W. Merritt),Photograph,,photograph,,0,CPH,Photographs by Manuel Alvarez Bravo,,,,2022-01-24 22:02:01.39-05,
a3b7f6a0-2c98-4c65-8819-7be8dc0ad368,https://api.nga.gov/iiif/a3b7f6a0-2c98-4c65-8819-7be8dc0ad368,"https://api.nga.gov/iiif/a3b7f6a0-2c98-4c65-8819-7be8dc0ad368/full/!200,200/0/default.jpg",primary,0,4000,2991,640.0,2015-07-08 10:42:28-04,2022-05-20 14:40:30-04,196160,,196160,1,artist,artist,16466,500028115.0,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,Álvarez Bravo,"Mexican, 1902 - 2002",1,1902.0,2002.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,196160,1,2016.22.49,,Acto Primero (First Act),"1975, printed 1977",1975,1975,1951 to 1975,gelatin silver print,"image: 17.78 × 24.13 cm (7 × 9 1/2 in.)
sheet: 20.32 × 25.4 cm (8 × 10 in.)","on verso, signed by artist, lower right in graphite: M. Alvarez Bravo. / México.; bottom right corner: 81/100; by Corcoran Gallery of Art, bottom right: 1978.108.6",,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,"Raymond W. Merritt, New York; gift to the Corcoran Gallery of Art, Washington, DC, 1978; acquired by NGA, 2016.",Corcoran Collection (Gift of Raymond W. Merritt),Photograph,,photograph,,0,CPH,Photographs by Manuel Alvarez Bravo,,,,2022-01-24 22:02:01.39-05,
