uuid,iiifurl,iiifthumburl,viewtype,sequence,width,height,maxpixels,created,modified,depictstmsobjectid,assistivetext,objectid,displayorder,roletype,role,constituentid,ulanid,preferreddisplayname,forwarddisplayname,lastname,displaydate,artistofngaobject,beginyear,endyear,visualbrowsertimespan,nationality,visualbrowsernationality,constituenttype,Demonym,Percent_in_NGA,Country,Continent,Country Name
c66cc351-293a-42ac-a166-40d9964c91ee,https://api.nga.gov/iiif/c66cc351-293a-42ac-a166-40d9964c91ee,"https://api.nga.gov/iiif/c66cc351-293a-42ac-a166-40d9964c91ee/full/!200,200/0/default.jpg",primary,0,5336,6114,640,2020-11-17 15:42:20-05,2022-06-13 22:10:41.837-04,221109,,221109,1,artist,artist,2894,500202173,"Amero, Emilio",Emilio Amero,Amero,"Mexican, 1901 - 1976",1,1901,1976,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
c6f6aa75-6624-4070-9c9c-54cacccdd4cb,https://api.nga.gov/iiif/c6f6aa75-6624-4070-9c9c-54cacccdd4cb,"https://api.nga.gov/iiif/c6f6aa75-6624-4070-9c9c-54cacccdd4cb/full/!200,200/0/default.jpg",primary,0,3564,3739,640,2012-01-20 16:26:07-05,2022-06-14 16:38:58-04,61466,,61466,1,artist,artist,2861,500118427,"Abularach, Rodolfo",Rodolfo Abularach,Abularach,"Guatemalan, 1933 - 2020",1,1933,2020,1926 to 1950,Guatemalan,Other,individual,Guatemalan,0.0001306591755406,GT,North America,Guatemala
c73c0136-d48d-4bea-89e3-d19372077470,https://api.nga.gov/iiif/c73c0136-d48d-4bea-89e3-d19372077470,"https://api.nga.gov/iiif/c73c0136-d48d-4bea-89e3-d19372077470/full/!200,200/0/default.jpg",primary,0,4000,3101,640,2011-12-28 16:17:29-05,2022-06-14 16:36:01-04,48413,,48413,1,artist,artist,1707,500057123,Matta,Matta,Matta,"Chilean, 1911 - 2002",1,1911,2002,1901 to 1925,Chilean,Other,individual,Chilean,0.0003919775266218,CL,South America,Chile
c8329bb6-1384-4371-b4a3-3ebbb6c03abd,https://api.nga.gov/iiif/c8329bb6-1384-4371-b4a3-3ebbb6c03abd,"https://api.nga.gov/iiif/c8329bb6-1384-4371-b4a3-3ebbb6c03abd/full/!200,200/0/default.jpg",primary,0,3192,4000,640,2015-07-08 10:39:32-04,2022-05-20 14:40:29-04,194319,,194319,1,artist,artist,16466,500028115,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,Álvarez Bravo,"Mexican, 1902 - 2002",1,1902,2002,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
c8454481-675d-495b-bc4c-5373dbbf1bee,https://api.nga.gov/iiif/c8454481-675d-495b-bc4c-5373dbbf1bee,"https://api.nga.gov/iiif/c8454481-675d-495b-bc4c-5373dbbf1bee/full/!200,200/0/default.jpg",primary,0,3527,3521,640,2011-01-10 16:57:06-05,2022-06-15 12:55:24-04,61992,,61992,1,artist,artist,5918,500117602,Gego,Gego,Gego,"Venezuelan, 1912 - 1994",1,1912,1994,1901 to 1925,Venezuelan,Other,individual,Venezuelan,0.0002613183510812,VE,South America,"Venezuela, Bolivarian Republic of"
ca50a061-549c-49d1-8ace-7649e713a462,https://api.nga.gov/iiif/ca50a061-549c-49d1-8ace-7649e713a462,"https://api.nga.gov/iiif/ca50a061-549c-49d1-8ace-7649e713a462/full/!200,200/0/default.jpg",primary,0,4000,2985,640,2011-04-14 16:49:22-04,2022-05-19 10:32:53-04,153112,,153112,1,artist,artist,16466,500028115,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,Álvarez Bravo,"Mexican, 1902 - 2002",1,1902,2002,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
cadb11f3-4436-423b-9dcd-892746e97f80,https://api.nga.gov/iiif/cadb11f3-4436-423b-9dcd-892746e97f80,"https://api.nga.gov/iiif/cadb11f3-4436-423b-9dcd-892746e97f80/full/!200,200/0/default.jpg",primary,0,3134,4000,640,2009-10-22 15:05:02-04,2022-05-20 13:30:41-04,63086,,63086,1,artist,artist,5730,500122721,"Covarrubias, Miguel",Miguel Covarrubias,Covarrubias,"Mexican, 1904 - 1957",1,1904,1957,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
cb6c1dd3-2960-4807-94dd-3c178a50f7f4,https://api.nga.gov/iiif/cb6c1dd3-2960-4807-94dd-3c178a50f7f4,"https://api.nga.gov/iiif/cb6c1dd3-2960-4807-94dd-3c178a50f7f4/full/!200,200/0/default.jpg",primary,0,2265,4000,640,2012-01-19 15:48:01-05,2022-06-14 16:38:43-04,4558,,4558,1,artist,artist,3489,,"Bellocq, Adolfo",Adolfo Bellocq,Bellocq,"Argentinean, 1899-1972",1,1899,1972,1876 to 1900,Argentinean,Other,individual,Argentinean,0.001306591755406,AR,South America,Argentina
d0ae0ac7-9cfa-4d28-aa4c-b5df07120f69,https://api.nga.gov/iiif/d0ae0ac7-9cfa-4d28-aa4c-b5df07120f69,"https://api.nga.gov/iiif/d0ae0ac7-9cfa-4d28-aa4c-b5df07120f69/full/!200,200/0/default.jpg",primary,0,3214,4000,640,2012-01-23 12:23:22-05,2022-06-14 16:39:30-04,30704,,30704,1,artist,artist,4962,500111715,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902,1969,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
d2a9fd92-6076-484c-ad17-a312d794bebb,https://api.nga.gov/iiif/d2a9fd92-6076-484c-ad17-a312d794bebb,"https://api.nga.gov/iiif/d2a9fd92-6076-484c-ad17-a312d794bebb/full/!200,200/0/default.jpg",primary,0,8101,7942,640,2020-11-17 16:18:11-05,2022-06-07 16:12:17-04,221005,,221005,1,artist,artist,38881,,"Horna, Kati",Kati Horna,Horna,"Mexican, born Austria-Hungary, 1912 - 2000",1,1912,2000,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
d4053500-c704-491f-8b73-4b32f89dea84,https://api.nga.gov/iiif/d4053500-c704-491f-8b73-4b32f89dea84,"https://api.nga.gov/iiif/d4053500-c704-491f-8b73-4b32f89dea84/full/!200,200/0/default.jpg",primary,0,3597,3753,640,2012-01-20 17:03:12-05,2022-06-14 16:39:08-04,61482,,61482,1,artist,artist,2861,500118427,"Abularach, Rodolfo",Rodolfo Abularach,Abularach,"Guatemalan, 1933 - 2020",1,1933,2020,1926 to 1950,Guatemalan,Other,individual,Guatemalan,0.0001306591755406,GT,North America,Guatemala
d56265fc-9047-4d65-ac41-d0009fb234d3,https://api.nga.gov/iiif/d56265fc-9047-4d65-ac41-d0009fb234d3,"https://api.nga.gov/iiif/d56265fc-9047-4d65-ac41-d0009fb234d3/full/!200,200/0/default.jpg",primary,0,8951,6879,640,2018-10-09 12:39:41-04,2022-05-25 11:28:14-04,107542,,107542,1,artist,artist,3845,500021586,"Cuevas, José Luis",José Luis Cuevas,Cuevas,"Mexican, 1934 - 2017",1,1934,2017,1926 to 1950,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
d5da5b46-ba59-4792-809c-cfd8ad485ee6,https://api.nga.gov/iiif/d5da5b46-ba59-4792-809c-cfd8ad485ee6,"https://api.nga.gov/iiif/d5da5b46-ba59-4792-809c-cfd8ad485ee6/full/!200,200/0/default.jpg",primary,0,4000,2556,640,2014-11-17 11:55:14-05,2022-05-20 13:50:54-04,107544,,107544,1,artist,artist,3845,500021586,"Cuevas, José Luis",José Luis Cuevas,Cuevas,"Mexican, 1934 - 2017",1,1934,2017,1926 to 1950,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
d651685b-cdc2-4f74-a15f-3db8e5eae07a,https://api.nga.gov/iiif/d651685b-cdc2-4f74-a15f-3db8e5eae07a,"https://api.nga.gov/iiif/d651685b-cdc2-4f74-a15f-3db8e5eae07a/full/!200,200/0/default.jpg",primary,0,3352,4000,640,2012-01-19 15:09:38-05,2022-06-14 16:38:30-04,11853,,11853,1,artist,artist,3489,,"Bellocq, Adolfo",Adolfo Bellocq,Bellocq,"Argentinean, 1899-1972",1,1899,1972,1876 to 1900,Argentinean,Other,individual,Argentinean,0.001306591755406,AR,South America,Argentina
d71fbf73-542f-4750-b322-76904ea26206,https://api.nga.gov/iiif/d71fbf73-542f-4750-b322-76904ea26206,"https://api.nga.gov/iiif/d71fbf73-542f-4750-b322-76904ea26206/full/!200,200/0/default.jpg",primary,0,9226,12917,,2018-06-26 15:11:20-04,2022-05-24 16:51:33-04,51135,,51135,1,owner,previous owner,9371,500031425,"de Zayas, Marius",Marius de Zayas,de Zayas,"Mexican, 1880 - 1961",1,1880,1961,1876 to 1900,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
db7f676a-8a27-4feb-8e74-7905b7096370,https://api.nga.gov/iiif/db7f676a-8a27-4feb-8e74-7905b7096370,"https://api.nga.gov/iiif/db7f676a-8a27-4feb-8e74-7905b7096370/full/!200,200/0/default.jpg",primary,0,5623,6979,640,2015-06-23 10:31:11-04,2022-06-14 16:20:10-04,71794,,71794,1,artist,artist,1831,500025126,"Rivera, Diego",Diego Rivera,Rivera,"Mexican, 1886 - 1957",1,1886,1957,1876 to 1900,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
db9f0bfb-6350-44be-8c56-d378219adc81,https://api.nga.gov/iiif/db9f0bfb-6350-44be-8c56-d378219adc81,"https://api.nga.gov/iiif/db9f0bfb-6350-44be-8c56-d378219adc81/full/!200,200/0/default.jpg",primary,0,3464,4000,640,2012-01-23 13:30:44-05,2022-06-14 16:39:55-04,133868,,133868,1,artist,artist,28727,500472229,"Cervantes, Miguel",Miguel Cervantes,Cervantes,"Mexican, born 1980",1,1980,,1976 to 2000,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
dbcb1da7-a92d-4104-bbac-419f8cccde88,https://api.nga.gov/iiif/dbcb1da7-a92d-4104-bbac-419f8cccde88,"https://api.nga.gov/iiif/dbcb1da7-a92d-4104-bbac-419f8cccde88/full/!200,200/0/default.jpg",primary,0,7261,9906,640,2013-01-08 11:53:49-05,2022-05-20 11:02:00-04,55604,,55604,1,artist,artist,1864,500118070,"Scliar, Carlos",Carlos Scliar,Scliar,"Brazilian, born 1920",1,1920,,1901 to 1925,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil
dd557904-2230-4576-ae76-d20dc4f94d7c,https://api.nga.gov/iiif/dd557904-2230-4576-ae76-d20dc4f94d7c,"https://api.nga.gov/iiif/dd557904-2230-4576-ae76-d20dc4f94d7c/full/!200,200/0/default.jpg",primary,0,4000,3251,640,2012-01-23 12:15:43-05,2022-06-14 16:39:28-04,30693,,30693,1,artist,artist,4962,500111715,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902,1969,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
dd62856f-6036-49ba-97b6-a8e895d01f19,https://api.nga.gov/iiif/dd62856f-6036-49ba-97b6-a8e895d01f19,"https://api.nga.gov/iiif/dd62856f-6036-49ba-97b6-a8e895d01f19/full/!200,200/0/default.jpg",primary,0,3544,3710,640,2012-01-20 16:26:52-05,2022-06-14 16:38:58-04,61465,,61465,1,artist,artist,2861,500118427,"Abularach, Rodolfo",Rodolfo Abularach,Abularach,"Guatemalan, 1933 - 2020",1,1933,2020,1926 to 1950,Guatemalan,Other,individual,Guatemalan,0.0001306591755406,GT,North America,Guatemala
dd65df95-6508-40b5-b349-a05394b4945b,https://api.nga.gov/iiif/dd65df95-6508-40b5-b349-a05394b4945b,"https://api.nga.gov/iiif/dd65df95-6508-40b5-b349-a05394b4945b/full/!200,200/0/default.jpg",primary,0,4000,2877,640,2016-04-12 14:17:33-04,2022-05-19 11:40:36-04,174168,,174168,1,artist,artist,41247,500020110,"Zúñiga, Francisco",Francisco Zúñiga,Zúñiga,"Mexican, born Costa Rica, 1913 - 1998",1,1913,1998,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
dd859068-be3a-4317-96d1-76ab6a2828f9,https://api.nga.gov/iiif/dd859068-be3a-4317-96d1-76ab6a2828f9,"https://api.nga.gov/iiif/dd859068-be3a-4317-96d1-76ab6a2828f9/full/!200,200/0/default.jpg",primary,0,4000,3088,640,2011-04-14 16:34:53-04,2022-05-19 13:02:04-04,150709,,150709,1,artist,artist,16466,500028115,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,Álvarez Bravo,"Mexican, 1902 - 2002",1,1902,2002,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
de0655b8-6b5c-4c52-a30c-7463f2682939,https://api.nga.gov/iiif/de0655b8-6b5c-4c52-a30c-7463f2682939,"https://api.nga.gov/iiif/de0655b8-6b5c-4c52-a30c-7463f2682939/full/!200,200/0/default.jpg",primary,0,5941,7437,640,2018-02-27 18:06:33-05,2022-05-25 11:21:14-04,126500,,126500,1,artist,artist,24991,,"Batista, Abraao",Abraao Batista,Batista,"Brazilian, born 1941",1,1941,,1926 to 1950,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil
de609e88-c366-492b-b853-c2a8291e2433,https://api.nga.gov/iiif/de609e88-c366-492b-b853-c2a8291e2433,"https://api.nga.gov/iiif/de609e88-c366-492b-b853-c2a8291e2433/full/!200,200/0/default.jpg",primary,0,2952,3942,640,2007-01-12 13:13:37-05,2022-05-19 12:45:01-04,92294,,92294,1,artist,artist,16466,500028115,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,Álvarez Bravo,"Mexican, 1902 - 2002",1,1902,2002,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
de711854-181d-4749-ae22-30bfa44b95cc,https://api.nga.gov/iiif/de711854-181d-4749-ae22-30bfa44b95cc,"https://api.nga.gov/iiif/de711854-181d-4749-ae22-30bfa44b95cc/full/!200,200/0/default.jpg",primary,0,2213,3000,640,2012-10-03 13:53:02-04,2022-06-28 22:10:25.24-04,52380,,52380,1,artist,artist,1876,500008908,"Siqueiros, David Alfaro",David Alfaro Siqueiros,Siqueiros,"Mexican, 1896 - 1974",1,1896,1974,1876 to 1900,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
e092563d-a826-42d3-ac0b-217e507e38ed,https://api.nga.gov/iiif/e092563d-a826-42d3-ac0b-217e507e38ed,"https://api.nga.gov/iiif/e092563d-a826-42d3-ac0b-217e507e38ed/full/!200,200/0/default.jpg",primary,0,2969,4000,640,2016-04-06 10:45:07-04,2022-06-15 13:55:12-04,183747,,183747,1,artist,artist,3951,500071567,"Dosamantes, Francisco",Francisco Dosamantes,Dosamantes,"Mexican, 1911 - 1986",1,1911,1986,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
e1096521-ea9c-4010-9519-34493b19a8e2,https://api.nga.gov/iiif/e1096521-ea9c-4010-9519-34493b19a8e2,"https://api.nga.gov/iiif/e1096521-ea9c-4010-9519-34493b19a8e2/full/!200,200/0/default.jpg",primary,0,3547,3699,640,2012-01-20 16:22:57-05,2022-06-14 16:38:55-04,61470,,61470,1,artist,artist,2861,500118427,"Abularach, Rodolfo",Rodolfo Abularach,Abularach,"Guatemalan, 1933 - 2020",1,1933,2020,1926 to 1950,Guatemalan,Other,individual,Guatemalan,0.0001306591755406,GT,North America,Guatemala
e146e959-b80b-43f3-bac0-6d877fee3fb3,https://api.nga.gov/iiif/e146e959-b80b-43f3-bac0-6d877fee3fb3,"https://api.nga.gov/iiif/e146e959-b80b-43f3-bac0-6d877fee3fb3/full/!200,200/0/default.jpg",primary,0,4000,3102,640,2011-12-28 16:13:06-05,2022-06-14 16:36:01-04,48417,,48417,1,artist,artist,1707,500057123,Matta,Matta,Matta,"Chilean, 1911 - 2002",1,1911,2002,1901 to 1925,Chilean,Other,individual,Chilean,0.0003919775266218,CL,South America,Chile
e169febb-9246-4742-818a-6c1fb1c880b7,https://api.nga.gov/iiif/e169febb-9246-4742-818a-6c1fb1c880b7,"https://api.nga.gov/iiif/e169febb-9246-4742-818a-6c1fb1c880b7/full/!200,200/0/default.jpg",primary,0,4000,3946,,2011-03-18 12:18:51-04,2022-05-19 12:58:51-04,143121,,143121,2,artist,artist,24999,500005528,"Toledo, Francisco",Francisco Toledo,Toledo,"Mexican, born 1940",1,1940,,1926 to 1950,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
e169febb-9246-4742-818a-6c1fb1c880b7,https://api.nga.gov/iiif/e169febb-9246-4742-818a-6c1fb1c880b7,"https://api.nga.gov/iiif/e169febb-9246-4742-818a-6c1fb1c880b7/full/!200,200/0/default.jpg",primary,0,4000,3946,,2011-03-18 12:18:51-04,2022-05-19 12:58:51-04,143121,,143121,3,artist,author,34339,,"de Ávila, Alejandro",Alejandro de Ávila,de Ávila,Mexican,1,,,,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
e169febb-9246-4742-818a-6c1fb1c880b7,https://api.nga.gov/iiif/e169febb-9246-4742-818a-6c1fb1c880b7,"https://api.nga.gov/iiif/e169febb-9246-4742-818a-6c1fb1c880b7/full/!200,200/0/default.jpg",primary,0,4000,3946,,2011-03-18 12:18:51-04,2022-05-19 12:58:51-04,143121,,143121,1,artist,artist,22253,500118440,"Iturbide, Graciela",Graciela Iturbide,Iturbide,"Mexican, born 1942",1,1942,,1926 to 1950,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
e1cc4750-ae12-40bb-a647-5544d452bc14,https://api.nga.gov/iiif/e1cc4750-ae12-40bb-a647-5544d452bc14,"https://api.nga.gov/iiif/e1cc4750-ae12-40bb-a647-5544d452bc14/full/!200,200/0/default.jpg",primary,0,4000,3187,640,2016-03-29 10:37:32-04,2022-06-15 13:54:36-04,184671,,184671,1,artist,artist,40239,500061635,"Anguiano, Raúl",Raúl Anguiano,Anguiano,"Mexican, 1915 - 2006",1,1915,2006,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
e219709a-6fcc-4559-9459-2d6877681b79,https://api.nga.gov/iiif/e219709a-6fcc-4559-9459-2d6877681b79,"https://api.nga.gov/iiif/e219709a-6fcc-4559-9459-2d6877681b79/full/!200,200/0/default.jpg",primary,0,3553,3702,640,2012-01-20 16:29:59-05,2022-06-14 16:38:59-04,61460,,61460,1,artist,artist,2861,500118427,"Abularach, Rodolfo",Rodolfo Abularach,Abularach,"Guatemalan, 1933 - 2020",1,1933,2020,1926 to 1950,Guatemalan,Other,individual,Guatemalan,0.0001306591755406,GT,North America,Guatemala
e21ca70f-fe79-46f0-9e2f-8bfbd255a4d2,https://api.nga.gov/iiif/e21ca70f-fe79-46f0-9e2f-8bfbd255a4d2,"https://api.nga.gov/iiif/e21ca70f-fe79-46f0-9e2f-8bfbd255a4d2/full/!200,200/0/default.jpg",primary,0,4000,3353,640,2016-03-30 13:22:02-04,2022-06-15 13:54:52-04,184007,,184007,1,artist,artist,3452,500065904,"Zalce, Alfredo",Alfredo Zalce,Zalce,"Mexican, 1908 - 2003",1,1908,2003,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
e22a39b0-11ab-4523-98fa-907de7297423,https://api.nga.gov/iiif/e22a39b0-11ab-4523-98fa-907de7297423,"https://api.nga.gov/iiif/e22a39b0-11ab-4523-98fa-907de7297423/full/!200,200/0/default.jpg",primary,0,3321,2786,640,2013-04-12 15:34:18-04,2022-06-15 13:52:47-04,146252,,146252,1,artist,artist,3453,500080572,"Zanartú, Enrique Antunez",Enrique Antunez Zanartú,Zanartú,"Chilean, 1921 - 2000",1,1921,2000,1901 to 1925,Chilean,Other,individual,Chilean,0.0003919775266218,CL,South America,Chile
e27f98d0-6675-49a2-85da-f9327ec61dfb,https://api.nga.gov/iiif/e27f98d0-6675-49a2-85da-f9327ec61dfb,"https://api.nga.gov/iiif/e27f98d0-6675-49a2-85da-f9327ec61dfb/full/!200,200/0/default.jpg",primary,0,3072,4000,640,2015-07-08 10:58:17-04,2022-05-20 14:40:33-04,196159,,196159,1,artist,artist,16466,500028115,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,Álvarez Bravo,"Mexican, 1902 - 2002",1,1902,2002,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
e30f8bfc-84e4-4162-be5e-9e5f41cd936d,https://api.nga.gov/iiif/e30f8bfc-84e4-4162-be5e-9e5f41cd936d,"https://api.nga.gov/iiif/e30f8bfc-84e4-4162-be5e-9e5f41cd936d/full/!200,200/0/default.jpg",primary,0,2881,4000,640,2012-01-23 12:10:05-05,2022-06-14 16:39:28-04,60891,,60891,1,artist,artist,1918,500024331,"Tamayo, Rufino",Rufino Tamayo,Tamayo,"Mexican, 1899 - 1991",1,1899,1991,1876 to 1900,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
e35d3071-a7c6-47fe-8a80-18bf962c4db6,https://api.nga.gov/iiif/e35d3071-a7c6-47fe-8a80-18bf962c4db6,"https://api.nga.gov/iiif/e35d3071-a7c6-47fe-8a80-18bf962c4db6/full/!200,200/0/default.jpg",primary,0,4000,2993,640,2015-07-08 10:55:36-04,2022-05-20 14:40:32-04,197750,,197750,1,artist,artist,16466,500028115,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,Álvarez Bravo,"Mexican, 1902 - 2002",1,1902,2002,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
e3a56c88-cb0e-4951-9fa7-c88f64967c00,https://api.nga.gov/iiif/e3a56c88-cb0e-4951-9fa7-c88f64967c00,"https://api.nga.gov/iiif/e3a56c88-cb0e-4951-9fa7-c88f64967c00/full/!200,200/0/default.jpg",primary,0,5954,7418,640,2018-02-27 18:23:39-05,2022-05-25 11:21:16-04,126505,,126505,1,artist,artist,24991,,"Batista, Abraao",Abraao Batista,Batista,"Brazilian, born 1941",1,1941,,1926 to 1950,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil
e3addd17-e87e-40cf-a88b-a607bd2d8604,https://api.nga.gov/iiif/e3addd17-e87e-40cf-a88b-a607bd2d8604,"https://api.nga.gov/iiif/e3addd17-e87e-40cf-a88b-a607bd2d8604/full/!200,200/0/default.jpg",primary,0,9457,13704,640,2021-06-03 15:29:50-04,2022-06-10 16:26:01-04,222829,,222829,1,artist,artist,51620,500332855,"Cinto, Sandra",Sandra Cinto,Cinto,"Brazilian, born 1968",1,1968,,1951 to 1975,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil
e4c16214-4ac1-40bc-a4e6-46549ac9b894,https://api.nga.gov/iiif/e4c16214-4ac1-40bc-a4e6-46549ac9b894,"https://api.nga.gov/iiif/e4c16214-4ac1-40bc-a4e6-46549ac9b894/full/!200,200/0/default.jpg",primary,0,3552,3686,640,2012-01-20 16:23:47-05,2022-06-14 16:38:56-04,61469,,61469,1,artist,artist,2861,500118427,"Abularach, Rodolfo",Rodolfo Abularach,Abularach,"Guatemalan, 1933 - 2020",1,1933,2020,1926 to 1950,Guatemalan,Other,individual,Guatemalan,0.0001306591755406,GT,North America,Guatemala
e4cbacfb-502c-44ae-8d82-5021ac5a6abd,https://api.nga.gov/iiif/e4cbacfb-502c-44ae-8d82-5021ac5a6abd,"https://api.nga.gov/iiif/e4cbacfb-502c-44ae-8d82-5021ac5a6abd/full/!200,200/0/default.jpg",primary,0,2838,4000,640,2012-01-19 15:32:19-05,2022-06-14 16:38:37-04,4554,,4554,1,artist,artist,3489,,"Bellocq, Adolfo",Adolfo Bellocq,Bellocq,"Argentinean, 1899-1972",1,1899,1972,1876 to 1900,Argentinean,Other,individual,Argentinean,0.001306591755406,AR,South America,Argentina
e61e3c00-a5ac-48ee-9dc5-a536224747b4,https://api.nga.gov/iiif/e61e3c00-a5ac-48ee-9dc5-a536224747b4,"https://api.nga.gov/iiif/e61e3c00-a5ac-48ee-9dc5-a536224747b4/full/!200,200/0/default.jpg",primary,0,2850,4000,640,2012-01-23 12:47:53-05,2022-06-14 16:39:34-04,73135,,73135,1,artist,artist,1876,500008908,"Siqueiros, David Alfaro",David Alfaro Siqueiros,Siqueiros,"Mexican, 1896 - 1974",1,1896,1974,1876 to 1900,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
e659ba16-5331-4a1f-8057-d5638d3033d5,https://api.nga.gov/iiif/e659ba16-5331-4a1f-8057-d5638d3033d5,"https://api.nga.gov/iiif/e659ba16-5331-4a1f-8057-d5638d3033d5/full/!200,200/0/default.jpg",primary,0,4000,2873,640,2009-10-22 15:32:34-04,2022-05-20 13:30:42-04,57135,,57135,1,artist,artist,1831,500025126,"Rivera, Diego",Diego Rivera,Rivera,"Mexican, 1886 - 1957",1,1886,1957,1876 to 1900,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
e814a3a6-49d1-47c3-a939-ff359624aebc,https://api.nga.gov/iiif/e814a3a6-49d1-47c3-a939-ff359624aebc,"https://api.nga.gov/iiif/e814a3a6-49d1-47c3-a939-ff359624aebc/full/!200,200/0/default.jpg",primary,0,3190,4000,640,2012-01-23 12:24:33-05,2022-06-14 16:39:31-04,30706,,30706,1,artist,artist,4962,500111715,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902,1969,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
e999e1c8-49c7-4e2a-bf59-4381ee46c5a4,https://api.nga.gov/iiif/e999e1c8-49c7-4e2a-bf59-4381ee46c5a4,"https://api.nga.gov/iiif/e999e1c8-49c7-4e2a-bf59-4381ee46c5a4/full/!200,200/0/default.jpg",primary,0,2585,4000,640,2011-12-28 16:01:50-05,2022-06-14 16:35:59-04,58851,,58851,1,artist,artist,5141,500469327,"Ostrower, Fayga",Fayga Ostrower,Ostrower,"Brazilian, 1920 - 2001",1,1920,2001,1901 to 1925,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil
ea1b40a7-b41a-48c6-888a-366f519e1dc7,https://api.nga.gov/iiif/ea1b40a7-b41a-48c6-888a-366f519e1dc7,"https://api.nga.gov/iiif/ea1b40a7-b41a-48c6-888a-366f519e1dc7/full/!200,200/0/default.jpg",primary,0,13378,9809,640,2021-06-03 14:31:22-04,2022-06-10 16:26:07-04,222827,,222827,1,artist,artist,51620,500332855,"Cinto, Sandra",Sandra Cinto,Cinto,"Brazilian, born 1968",1,1968,,1951 to 1975,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil
eaf35df5-6949-469f-b77f-b87f09026852,https://api.nga.gov/iiif/eaf35df5-6949-469f-b77f-b87f09026852,"https://api.nga.gov/iiif/eaf35df5-6949-469f-b77f-b87f09026852/full/!200,200/0/default.jpg",primary,0,3399,3618,640,2011-01-10 17:09:27-05,2022-06-15 12:55:25-04,62016,,62016,1,artist,artist,5918,500117602,Gego,Gego,Gego,"Venezuelan, 1912 - 1994",1,1912,1994,1901 to 1925,Venezuelan,Other,individual,Venezuelan,0.0002613183510812,VE,South America,"Venezuela, Bolivarian Republic of"
